Branch_ID,Bank_Type,Priority_Sector,Lending_Rate_Pct,Regional_GDP_Growth,LTV_Ratio,Gross_NPA_Pct
14698,Private,Non-PSL,10.55,5.44,59.15,11.93
12229,Private,Non-PSL,9.08,7.47,67.51,10.97
10290,Private,Non-PSL,11.14,5.2,47.18,11.78
12588,Public,Non-PSL,11.78,5.31,78.25,14.6
14399,Public,PSL,8.19,2.88,78.67,13.29
14518,Foreign,PSL,13.28,5.2,63.57,13.62
12051,Private,Non-PSL,10.21,6.78,53.89,12.28
14534,Private,Non-PSL,9.14,6.45,64.4,11.57
11173,Public,Non-PSL,11.42,-1.45,87.18,18.59
14480,Public,Non-PSL,11.03,-0.94,50.64,17.32
14862,Private,Non-PSL,12.66,3.22,68.77,14.71
13040,Private,Non-PSL,10.63,7.73,81.38,10.72
14129,Private,Non-PSL,9.07,5.1,72.84,13.03
12489,Private,Non-PSL,11.12,3.99,51.31,10.67
12614,Public,PSL,12.19,1.97,53.94,16.69
14742,Public,PSL,7.77,-1.67,69.68,18.38
10404,Private,PSL,12.79,0.48,49.78,17.42
14861,Public,Non-PSL,11.38,6.49,54.23,13.16
12465,Foreign,Non-PSL,11.34,1.73,54.8,10.84
14750,Foreign,Non-PSL,12.62,7.33,89.57,11.76
12519,Public,Non-PSL,11.81,5.87,61.27,14.25
12230,Public,PSL,9.1,2.23,53.56,15.53
13058,Private,Non-PSL,7.54,0.34,41.62,11.46
14878,Public,PSL,11.87,1.72,86.55,19.02
11720,Private,Non-PSL,8.67,0.91,55.57,13.44
10277,Public,Non-PSL,12.59,-0.34,71.19,19.63
10036,Private,Non-PSL,12.66,1.8,57.24,15.29
13193,Public,PSL,13.67,1.35,43.63,16.22
14769,Public,Non-PSL,11.94,7.86,49.97,12.18
12411,Private,PSL,11.82,2.24,72.75,17.12
10355,Foreign,PSL,7.49,3.33,61.78,11.47
13548,Foreign,Non-PSL,10.39,1.74,67.65,15.81
10051,Public,Non-PSL,13.79,-0.02,80.5,17.97
11577,Public,Non-PSL,7.17,7.2,72.36,12.76
13375,Public,PSL,12.7,3.81,62.9,16.42
13860,Public,Non-PSL,12.84,4.22,60.41,16.9
12652,Public,PSL,9.58,-0.53,48.99,16.07
14941,Public,PSL,9.39,7.39,64.27,14.03
12501,Public,PSL,12.79,3.43,80.34,18.19
11945,Private,PSL,12.52,3.66,86.23,15.48
11511,Public,Non-PSL,12.69,-1.48,42.1,15.02
12159,Public,Non-PSL,10.15,1.14,59.58,15.25
10112,Private,Non-PSL,8.13,6.65,41.79,8.45
12223,Public,Non-PSL,7.68,-0.68,49.79,13.47
12241,Private,PSL,12.56,6.19,45.14,13.58
11411,Foreign,PSL,8.44,-1.52,45.98,13.88
11090,,Non-PSL,,-1.79,72.33,15.63
14660,Public,Non-PSL,12.04,6.17,89.21,17.2
11518,Public,Non-PSL,13.29,5.27,47.05,10.97
11292,Public,PSL,7.93,1.89,55.9,13.61
10906,Foreign,PSL,13.25,4.23,60.59,16.29
12268,Private,Non-PSL,11.92,1.86,58.16,13.14
11414,Private,Non-PSL,7.4,1.96,44.94,12.2
14056,Foreign,Non-PSL,7.11,7.51,82.36,11.87
10677,Public,PSL,7.78,3.8,83.75,14.41
14666,Public,Non-PSL,11.97,5.45,66.92,13.21
14733,Public,Non-PSL,12.07,2.7,48.03,11.16
12589,Public,PSL,8.69,3.22,87.4,17.68
14915,Private,PSL,8.16,2.51,59.61,15.74
10458,Private,PSL,10.28,1.91,58.52,12.37
13132,Public,Non-PSL,12.76,4.09,49.12,14.62
11583,Public,Non-PSL,11.16,5.4,84.73,14.8
13415,Private,Non-PSL,12.49,-0.66,85.87,18.88
13067,Private,PSL,7.11,2.81,70.5,12.55
13707,Public,PSL,12.17,5.44,67.99,17.16
12720,Public,Non-PSL,7.17,7.86,42.92,8.54
14887,Public,Non-PSL,9.4,6.91,61.87,12.75
11425,Public,Non-PSL,13.91,2.36,81.57,18.59
12073,Public,Non-PSL,8.43,4.23,47.45,10.58
12281,Private,PSL,8.78,3.7,64.39,14.61
12708,Public,PSL,8.86,5.62,79.86,12.16
12725,Private,Non-PSL,9.79,7.03,74.91,12.17
13348,Public,Non-PSL,8.42,-1.67,49.88,14.77
10636,Public,PSL,10.13,-1.43,87.97,21.5
14398,Public,Non-PSL,7.54,2.61,41.58,13.67
10780,Foreign,Non-PSL,11.49,0.35,50.12,13.38
14872,Private,PSL,7.93,3.17,60.78,14.0
13766,Private,Non-PSL,9.1,6.04,64.51,11.47
12245,Private,Non-PSL,12.99,0.85,44.53,13.21
14065,Public,PSL,13.06,3.04,77.77,17.01
10560,Public,Non-PSL,11.34,4.39,88.56,17.46
13604,Private,Non-PSL,8.95,-0.45,64.58,13.21
10221,Public,Non-PSL,11.6,1.0,73.95,18.69
12786,Public,PSL,8.69,2.89,79.95,14.34
14938,Private,Non-PSL,10.98,4.77,81.94,13.67
12697,Public,PSL,11.74,2.14,47.54,16.33
14231,Public,PSL,11.91,2.76,45.08,15.23
13973,Public,Non-PSL,8.93,0.75,78.27,14.85
10796,Private,PSL,13.1,5.95,57.04,12.74
12024,Private,PSL,7.37,5.93,88.71,13.59
10252,Public,Non-PSL,9.7,7.67,52.65,10.83
11453,Public,PSL,13.08,2.3,41.25,16.52
10338,Public,PSL,11.93,3.71,60.85,15.17
10979,Public,PSL,10.47,3.38,62.9,17.7
11904,Public,PSL,7.25,4.43,60.87,14.89
13002,Public,Non-PSL,12.58,4.87,40.86,13.05
14939,Public,PSL,12.34,6.75,58.34,12.31
14821,Public,Non-PSL,8.99,4.36,56.76,12.81
10455,Private,PSL,7.78,5.04,80.72,12.25
11465,Public,PSL,14.0,6.11,73.6,15.46
12044,Public,Non-PSL,7.8,-0.49,62.66,14.09
10837,Public,Non-PSL,13.4,6.87,68.75,14.08
12811,Public,Non-PSL,8.73,0.23,54.37,15.4
13898,Private,Non-PSL,12.83,3.79,46.14,11.78
13598,Public,PSL,10.87,1.48,52.17,17.17
13241,Private,Non-PSL,9.91,5.1,51.75,12.21
11352,Private,Non-PSL,11.05,3.18,40.22,11.34
13198,Private,Non-PSL,13.13,0.9,65.41,16.71
12382,Public,Non-PSL,13.0,-0.25,68.71,16.63
13891,Private,PSL,12.27,0.72,78.22,18.52
12730,Public,Non-PSL,10.39,3.42,55.3,14.18
10826,Public,PSL,13.44,1.61,65.31,17.83
10080,Public,PSL,7.81,2.29,88.92,16.26
14076,Public,Non-PSL,11.03,5.41,71.62,12.45
12467,Private,Non-PSL,9.77,6.37,50.88,10.41
10630,Foreign,PSL,8.77,-1.09,66.23,16.92
10282,Foreign,Non-PSL,9.37,2.85,58.74,10.8
14815,Private,Non-PSL,12.39,7.57,69.5,11.45
13189,Public,PSL,12.8,3.2,87.75,20.9
14648,Public,Non-PSL,8.77,3.31,70.75,12.24
13857,Private,PSL,9.48,0.14,43.61,14.82
10484,Public,Non-PSL,11.39,5.27,52.24,12.36
11804,Private,Non-PSL,9.08,2.64,89.66,14.25
11219,Foreign,Non-PSL,11.58,1.73,61.47,13.94
12963,Private,Non-PSL,9.35,-0.71,81.19,15.03
11372,Private,Non-PSL,8.27,1.38,52.09,11.68
12596,Public,Non-PSL,12.43,7.9,41.57,10.98
11970,Private,Non-PSL,7.18,2.71,77.59,13.34
11643,Public,Non-PSL,10.65,2.95,61.75,13.25
12308,Public,Non-PSL,11.32,0.98,87.93,18.47
13055,Public,PSL,11.6,6.01,42.11,13.73
11695,Public,Non-PSL,9.57,3.62,53.06,13.36
14682,Foreign,PSL,8.74,-1.76,41.11,14.27
13059,,Non-PSL,,2.81,81.04,14.3
13142,Public,PSL,13.45,5.04,54.09,15.14
14802,Foreign,PSL,7.49,0.0,80.46,13.64
10853,Public,PSL,8.47,6.52,71.29,14.36
13191,Private,PSL,9.15,6.73,81.88,15.88
11332,Public,Non-PSL,12.03,5.17,47.01,13.53
10947,Foreign,PSL,7.96,1.39,42.91,11.08
14936,Private,PSL,9.46,-0.91,87.18,18.92
12955,Public,Non-PSL,13.45,6.94,61.04,11.23
10945,Private,PSL,8.44,7.66,56.97,11.98
10683,Public,PSL,8.2,7.15,52.37,10.91
14123,Private,PSL,11.88,4.57,72.3,13.38
14289,Public,Non-PSL,9.42,2.04,78.89,16.6
13886,Private,Non-PSL,13.54,4.9,85.95,15.19
10068,,Non-PSL,,1.36,77.61,14.89
14155,Private,Non-PSL,8.78,-0.31,77.83,14.81
14675,Public,PSL,9.85,1.98,48.54,12.9
11271,Public,PSL,11.86,1.5,47.49,15.44
11307,Public,PSL,12.0,1.76,87.71,19.31
14789,Public,Non-PSL,10.45,3.02,44.37,13.46
10267,Private,PSL,11.88,0.91,63.55,18.68
11085,Public,Non-PSL,13.61,0.43,75.92,18.6
14113,Public,Non-PSL,7.49,3.4,49.35,12.39
11365,Public,PSL,12.13,2.55,52.2,16.62
11470,Public,PSL,12.48,5.66,82.88,16.33
12553,Private,PSL,12.66,4.62,54.47,14.66
13951,Private,Non-PSL,7.17,0.75,89.88,15.83
12352,Foreign,Non-PSL,13.39,-1.58,82.75,18.26
14894,Private,PSL,8.69,5.19,79.54,12.94
14869,Public,Non-PSL,11.18,7.11,46.2,11.53
13686,Public,PSL,10.96,3.85,48.97,15.85
11991,Private,PSL,12.36,7.47,45.02,11.95
10817,Public,Non-PSL,11.14,-0.8,84.49,18.37
13022,Public,PSL,10.03,6.42,83.34,16.01
10227,Public,PSL,13.81,3.83,75.34,17.72
14891,Private,PSL,9.21,5.17,74.22,15.99
12252,Public,Non-PSL,13.37,7.14,78.93,14.48
10596,Public,PSL,10.32,2.78,75.01,14.35
10815,Public,PSL,13.09,-1.3,75.28,21.9
11446,Public,Non-PSL,8.24,3.39,81.58,13.14
14771,Public,Non-PSL,7.05,5.66,82.97,13.16
13642,Public,Non-PSL,13.36,2.25,63.78,16.9
10359,Public,PSL,13.58,6.53,45.02,11.01
14667,Private,Non-PSL,7.74,-1.52,47.29,12.28
14156,Public,PSL,7.09,-0.74,81.62,16.88
10778,Public,Non-PSL,12.06,-0.54,77.45,18.27
14958,Foreign,Non-PSL,11.44,5.57,81.79,11.78
12095,Private,Non-PSL,9.01,1.57,70.82,13.55
13073,Public,Non-PSL,9.19,5.33,49.05,9.37
14832,Private,PSL,12.18,6.95,65.95,11.87
14651,Public,PSL,7.38,0.87,50.92,14.04
10513,Foreign,Non-PSL,13.53,6.68,56.35,12.2
12883,Private,Non-PSL,8.45,3.5,67.65,11.09
10868,Private,Non-PSL,8.27,0.33,77.68,15.46
14764,Public,PSL,8.74,7.47,60.26,11.75
14604,Private,Non-PSL,9.59,-1.56,53.59,15.79
10064,Private,PSL,9.5,1.28,51.5,13.6
13803,Public,Non-PSL,12.73,2.81,88.3,19.0
14731,Private,Non-PSL,7.84,-0.62,88.47,17.24
12669,Public,Non-PSL,12.17,6.71,56.06,12.35
12703,Private,PSL,7.88,4.45,77.73,14.57
10140,Public,Non-PSL,13.8,7.33,67.67,14.07
14313,Public,PSL,7.87,5.08,72.69,12.89
10670,Public,PSL,9.0,5.48,44.96,10.92
10902,Public,PSL,7.19,3.43,69.44,15.18
14743,Public,Non-PSL,7.25,6.52,80.3,12.73
13175,Private,Non-PSL,7.49,4.38,50.97,11.3
13511,Public,Non-PSL,9.35,-0.14,64.75,16.44
11826,Public,PSL,10.71,6.11,54.52,13.22
11755,,Non-PSL,,-1.99,59.96,20.45
11506,Public,PSL,9.79,6.08,82.03,15.31
10071,Public,Non-PSL,12.41,3.53,86.82,18.78
13911,Foreign,Non-PSL,7.27,5.32,82.44,12.49
12479,Private,Non-PSL,7.87,6.72,53.6,7.82
14685,Public,PSL,12.43,3.54,79.47,17.64
13434,Public,Non-PSL,10.1,6.62,66.03,9.89
11496,Private,Non-PSL,11.68,-0.69,67.35,18.29
10848,Public,Non-PSL,13.98,5.36,84.45,15.69
10950,Public,Non-PSL,11.18,6.25,89.98,15.49
10654,Public,PSL,12.22,1.52,68.46,18.19
12037,Private,PSL,7.8,0.65,51.91,15.16
11992,Public,Non-PSL,8.11,0.41,47.78,12.14
14008,Public,Non-PSL,9.86,3.78,69.82,14.98
13503,Private,Non-PSL,13.98,0.81,48.21,14.23
13419,Public,Non-PSL,8.62,5.61,83.95,14.62
10521,Public,PSL,11.16,6.34,66.71,14.0
11544,Public,Non-PSL,8.8,0.69,64.06,14.57
11545,Foreign,Non-PSL,13.74,2.95,62.53,15.16
14460,Private,PSL,10.84,1.42,78.5,18.66
12078,Public,PSL,10.16,4.37,67.39,14.87
14723,Public,Non-PSL,8.43,5.14,57.73,11.62
11283,Private,Non-PSL,10.92,5.62,88.29,14.02
14996,Public,Non-PSL,13.28,6.58,72.54,14.42
12255,Public,Non-PSL,13.15,1.21,79.87,19.02
13098,,Non-PSL,,-0.09,42.73,12.68
13187,Private,PSL,9.5,0.41,51.78,13.6
14988,Public,Non-PSL,11.2,0.93,78.45,17.52
13581,Public,PSL,10.38,0.7,47.69,14.62
10365,Public,Non-PSL,13.59,3.15,40.11,14.88
12964,Private,PSL,13.85,2.68,49.97,14.18
14663,Private,PSL,10.23,0.63,56.51,16.4
14238,Public,PSL,12.37,-0.99,53.59,18.08
10579,Public,Non-PSL,10.44,7.12,46.37,10.29
12114,Private,Non-PSL,13.26,-0.09,81.0,16.63
14870,Foreign,Non-PSL,12.7,-0.25,61.0,15.11
11829,Private,PSL,12.59,4.76,48.24,12.72
10650,Private,PSL,10.49,3.81,73.97,15.41
11932,Private,PSL,10.93,-1.06,68.28,17.3
12483,Private,Non-PSL,13.61,2.39,50.99,12.78
14579,Public,PSL,13.84,-1.49,47.03,18.45
11891,Foreign,Non-PSL,7.69,2.61,73.73,13.21
10895,Public,PSL,11.68,2.64,70.61,14.51
11395,Private,Non-PSL,9.36,7.91,79.39,10.68
14474,Public,PSL,9.49,0.07,83.11,18.34
11456,Public,Non-PSL,13.52,-0.09,45.03,14.07
10005,Public,PSL,8.09,6.7,63.83,11.57
12858,Public,Non-PSL,7.27,0.31,71.23,15.76
13587,Public,Non-PSL,10.18,6.74,87.21,16.03
12378,Public,Non-PSL,12.52,2.03,75.73,16.83
11778,Private,Non-PSL,10.06,2.53,67.28,12.7
10370,Public,Non-PSL,7.49,-0.3,70.32,15.04
12974,Private,Non-PSL,12.14,7.06,56.16,13.16
12086,Private,Non-PSL,10.48,-1.82,54.45,15.06
10268,Public,Non-PSL,11.92,2.69,59.9,15.71
12836,Private,PSL,13.44,2.56,72.83,16.43
11730,Public,Non-PSL,11.31,6.07,45.19,7.7
10421,Public,PSL,12.54,-0.08,49.37,16.79
14712,Public,PSL,10.21,6.6,42.63,12.58
12216,Foreign,PSL,9.13,4.12,62.14,14.22
11976,Private,Non-PSL,13.58,2.36,83.03,16.57
13212,Public,PSL,11.72,5.61,48.51,11.24
10413,Private,Non-PSL,13.65,5.36,51.87,11.92
14669,Public,PSL,11.7,5.06,72.44,14.68
10121,Private,Non-PSL,12.65,1.18,41.03,14.68
10394,Private,Non-PSL,12.43,3.83,67.27,13.44
11998,Private,Non-PSL,7.48,7.12,55.37,6.33
12308,Public,Non-PSL,11.32,0.98,87.93,18.47
10166,Public,PSL,12.85,7.85,46.28,12.49
12477,Public,PSL,7.91,4.67,50.63,12.54
14241,Public,Non-PSL,11.73,1.35,80.31,17.92
11691,Foreign,Non-PSL,8.22,5.9,53.98,11.69
11931,Private,Non-PSL,11.06,1.21,74.49,16.83
10143,Public,Non-PSL,10.48,3.82,86.23,15.68
13752,Public,Non-PSL,13.36,-0.04,53.85,16.79
11030,Private,Non-PSL,12.8,-0.99,40.77,12.95
11330,,Non-PSL,,-1.47,41.38,10.66
11291,Foreign,PSL,9.78,-0.57,69.38,16.3
14342,Public,Non-PSL,7.34,3.42,49.14,9.09
12965,Public,Non-PSL,13.0,3.98,43.04,14.58
13542,Private,Non-PSL,12.66,4.74,83.69,16.41
12278,Foreign,Non-PSL,10.54,-1.05,70.07,15.41
13816,Foreign,PSL,11.04,5.09,52.71,14.2
13679,Private,Non-PSL,12.61,3.34,62.66,15.79
12630,Public,Non-PSL,9.71,5.51,76.91,15.27
11862,Private,PSL,11.59,7.09,40.74,10.09
14360,Private,PSL,8.29,4.87,82.16,13.92
14417,Private,PSL,9.91,3.98,76.71,14.41
11027,Public,Non-PSL,13.03,6.75,47.47,12.78
11076,Public,PSL,9.99,-1.65,66.56,18.65
12625,Public,Non-PSL,9.64,3.13,55.49,14.6
13255,Public,Non-PSL,9.36,2.13,50.57,13.32
11209,Public,Non-PSL,8.92,2.02,41.24,12.69
11342,Private,Non-PSL,10.24,4.45,48.49,9.8
13859,Public,PSL,9.82,3.74,66.21,14.62
10735,Public,Non-PSL,9.51,4.77,58.21,13.58
14573,Public,Non-PSL,8.67,-1.38,66.62,17.21
14826,Public,Non-PSL,8.12,5.92,46.59,8.48
11620,Public,Non-PSL,12.11,5.25,46.98,12.21
12190,Private,PSL,11.65,4.05,61.69,16.42
13738,Private,PSL,12.26,-1.2,81.39,20.27
10284,Public,Non-PSL,7.66,6.91,81.45,13.11
14947,Public,PSL,11.36,1.31,42.46,13.64
10679,Public,Non-PSL,13.79,5.12,49.41,13.73
11978,Public,Non-PSL,10.01,6.28,85.85,13.37
11768,Private,PSL,10.33,0.32,42.61,14.3
10824,Private,Non-PSL,9.79,5.32,46.43,10.5
10870,Private,PSL,13.62,3.88,58.43,14.32
13671,Public,PSL,8.66,7.47,48.2,11.71
10186,Public,Non-PSL,11.62,7.41,64.74,13.44
13938,Public,Non-PSL,8.12,6.94,78.17,12.91
10610,Private,Non-PSL,11.83,2.59,83.44,16.85
13786,Foreign,Non-PSL,7.73,2.72,51.13,11.65
10217,Private,Non-PSL,9.28,2.45,71.13,14.3
12913,Private,Non-PSL,12.11,3.37,89.81,16.6
11056,Private,Non-PSL,9.45,2.93,57.32,11.42
14116,Public,Non-PSL,9.39,2.76,56.17,14.67
11929,Public,PSL,11.5,4.98,63.29,19.28
10426,Private,Non-PSL,10.85,3.77,82.02,13.61
12684,Public,PSL,9.65,2.82,50.52,15.17
11011,Private,PSL,8.55,6.04,65.63,10.09
11426,Private,Non-PSL,13.76,-0.43,58.25,19.55
12819,Private,Non-PSL,7.06,7.06,61.35,9.26
11555,Public,Non-PSL,8.6,5.61,70.35,11.81
14168,Private,PSL,7.66,-0.28,83.52,17.07
10682,Public,PSL,8.81,2.94,87.72,17.02
13731,Private,Non-PSL,8.05,-0.24,57.01,12.91
10620,Public,Non-PSL,12.24,-0.08,48.64,14.53
11256,Public,Non-PSL,10.01,3.5,87.62,15.68
11389,Private,PSL,13.79,0.8,89.49,21.59
14193,Public,Non-PSL,10.5,7.34,64.47,11.14
13822,Private,PSL,9.54,7.93,52.36,10.56
12901,Public,PSL,7.9,3.77,84.31,17.21
10926,Private,Non-PSL,7.16,5.18,50.74,9.83
14595,Public,PSL,9.99,0.63,64.24,19.57
14179,Private,Non-PSL,9.29,3.63,43.86,11.8
14246,Private,Non-PSL,13.54,7.15,44.88,9.55
11421,Private,Non-PSL,9.21,7.88,75.2,12.22
14337,Public,Non-PSL,11.2,4.33,68.92,15.78
13044,Private,PSL,9.83,5.05,81.98,14.33
12137,Public,Non-PSL,7.56,6.67,78.14,10.88
14949,Public,Non-PSL,12.64,3.11,62.6,14.41
11071,Public,PSL,9.07,7.49,53.38,12.83
13489,Private,Non-PSL,7.22,0.32,51.87,12.19
13263,Public,PSL,9.93,5.58,73.41,14.18
12892,Public,Non-PSL,11.86,3.04,65.88,15.67
11350,Private,PSL,7.28,5.1,83.13,12.79
11531,Public,Non-PSL,9.18,3.55,88.57,15.02
10326,Public,Non-PSL,12.17,3.79,52.12,12.05
14543,Public,PSL,8.5,1.48,49.18,13.73
11117,Public,Non-PSL,7.64,4.59,86.41,14.89
12414,Private,PSL,7.19,6.25,88.6,11.35
14418,Private,Non-PSL,7.17,0.64,71.04,15.36
10366,Private,PSL,9.7,7.9,59.01,12.38
11864,Foreign,Non-PSL,10.82,-1.22,86.92,18.63
13158,Public,PSL,7.45,1.85,46.22,14.44
13545,Private,PSL,13.05,1.98,50.96,14.31
14229,Public,PSL,10.26,1.84,40.09,15.87
10916,Private,Non-PSL,10.05,-1.16,43.84,13.89
13681,Foreign,PSL,12.26,-1.91,87.06,20.42
14409,Public,Non-PSL,9.67,-0.01,80.31,17.0
14254,Foreign,Non-PSL,10.54,1.04,81.36,13.45
10082,Private,Non-PSL,11.36,-0.94,67.85,16.35
13022,Public,PSL,10.03,6.42,83.34,16.01
10858,Public,Non-PSL,10.3,-1.91,46.72,14.93
10424,Private,Non-PSL,10.46,2.11,56.37,13.19
12144,Private,Non-PSL,9.2,0.65,48.76,12.17
10133,Private,Non-PSL,7.84,-1.0,71.2,14.25
10935,,Non-PSL,,1.89,61.65,11.65
13691,Public,Non-PSL,12.79,2.28,64.52,17.02
10541,Private,Non-PSL,13.68,-0.93,45.23,14.97
13824,Private,Non-PSL,9.3,-1.28,59.86,15.47
12940,Public,Non-PSL,7.3,2.75,54.26,10.76
11907,Public,PSL,13.71,0.31,79.0,21.18
13123,Public,Non-PSL,7.44,-0.82,43.32,12.68
13049,Public,PSL,9.78,6.7,89.07,14.75
13799,Private,Non-PSL,8.21,-0.73,85.43,16.42
13559,Public,Non-PSL,7.58,5.72,44.54,8.98
14033,Public,Non-PSL,7.57,1.64,84.41,17.27
12259,Public,Non-PSL,9.22,5.2,66.68,12.64
11057,Foreign,PSL,12.37,2.72,69.97,15.25
13275,Public,Non-PSL,12.85,3.21,75.61,16.35
14361,Private,PSL,7.42,3.2,87.6,15.13
11607,Public,Non-PSL,7.47,-0.71,57.57,17.84
12243,Foreign,PSL,11.08,-0.8,82.78,18.87
12958,Public,Non-PSL,13.03,6.32,84.66,17.0
14096,Private,PSL,10.26,6.72,75.96,14.64
12443,Public,Non-PSL,12.33,-0.66,85.66,20.06
11815,Private,Non-PSL,7.58,2.77,52.03,11.69
13684,Public,PSL,8.66,4.06,65.61,15.32
12389,Foreign,Non-PSL,11.94,0.86,87.93,16.4
13798,Public,Non-PSL,7.72,3.07,69.07,14.36
13905,Public,PSL,12.91,4.07,65.79,18.1
13299,Public,PSL,9.63,-1.72,57.48,18.18
10502,Public,Non-PSL,10.75,-1.49,41.32,13.29
12013,Private,Non-PSL,13.35,0.8,84.3,19.95
14006,Public,Non-PSL,8.88,1.41,85.81,17.69
13031,Public,Non-PSL,8.39,1.53,55.25,14.81
10942,Private,PSL,10.88,0.34,73.08,17.97
11010,Public,PSL,10.43,0.53,57.85,15.19
14753,Public,PSL,11.73,2.92,66.34,15.65
14215,Private,Non-PSL,11.46,-1.77,59.44,14.87
10828,Public,Non-PSL,9.43,-1.29,86.24,16.51
12375,Private,PSL,11.71,-0.79,85.59,18.88
10383,,PSL,,0.61,52.71,16.17
12833,Public,PSL,7.83,0.06,58.67,15.52
13596,Private,Non-PSL,11.51,3.43,60.54,13.6
14642,Public,Non-PSL,9.19,3.01,78.42,15.62
14252,Foreign,Non-PSL,7.43,4.34,82.78,11.62
12058,Foreign,Non-PSL,9.88,0.47,61.85,15.51
12150,Public,PSL,12.8,4.18,52.58,12.81
12485,Private,Non-PSL,10.24,2.04,76.94,13.4
12797,Public,Non-PSL,7.51,7.37,81.19,11.0
13363,Public,PSL,11.85,0.33,57.81,16.78
11520,,PSL,,-0.44,82.73,17.71
14720,Public,PSL,13.44,5.18,57.17,15.99
10862,Public,Non-PSL,10.17,3.18,56.98,13.94
12392,Private,Non-PSL,8.17,-1.75,87.04,17.04
11195,,Non-PSL,,4.92,46.41,9.76
13408,Private,Non-PSL,13.98,0.42,84.14,17.7
10374,Public,Non-PSL,11.78,5.82,63.24,11.27
11569,Public,Non-PSL,11.37,1.86,45.01,12.78
10874,Private,Non-PSL,9.86,6.3,54.04,10.22
12262,Private,PSL,11.21,-0.1,60.55,16.68
13143,Private,Non-PSL,11.09,4.45,59.1,12.16
12349,Public,Non-PSL,11.16,5.07,43.21,11.68
14884,,PSL,,7.36,63.33,11.75
13043,Private,Non-PSL,7.79,-1.59,87.68,16.75
12451,Public,Non-PSL,8.89,3.36,83.84,12.92
14152,Public,Non-PSL,7.0,2.97,83.64,12.23
11455,Private,PSL,7.21,7.07,89.3,12.96
13700,Public,Non-PSL,8.86,3.73,46.46,10.45
11215,Private,PSL,11.86,5.73,81.83,15.41
13069,Private,Non-PSL,8.76,2.49,85.73,16.04
13205,Private,PSL,11.74,4.64,65.23,15.39
10777,Public,Non-PSL,8.6,4.27,55.05,12.84
13920,Private,Non-PSL,12.64,3.71,62.34,12.69
10401,Private,Non-PSL,7.72,0.44,48.59,11.02
14855,Public,PSL,11.39,6.63,63.42,13.86
11981,Public,Non-PSL,8.3,-0.06,47.09,13.81
14058,Public,PSL,7.28,0.28,81.13,18.61
13878,Private,Non-PSL,13.16,1.33,57.3,17.03
11779,Public,Non-PSL,8.78,7.89,82.9,14.05
11776,Private,PSL,9.21,0.87,55.3,14.72
10905,Private,PSL,9.95,-1.01,70.44,18.8
14219,Private,Non-PSL,11.83,6.47,52.49,9.68
11052,Public,Non-PSL,10.7,7.5,46.67,11.1
13935,Public,PSL,9.15,4.09,70.81,15.33
12948,Public,Non-PSL,10.56,5.29,50.8,13.73
10847,Private,Non-PSL,7.6,0.12,69.37,16.89
12887,Private,PSL,10.55,0.1,56.98,16.06
11187,Private,PSL,11.82,5.88,44.53,10.18
11161,Public,Non-PSL,12.78,-0.45,52.61,17.66
11262,,Non-PSL,,6.52,55.13,13.64
13418,Foreign,Non-PSL,11.58,3.71,87.99,16.15
13047,Public,Non-PSL,9.96,5.08,48.85,11.86
14615,Private,Non-PSL,8.74,7.83,66.8,11.98
10493,Public,Non-PSL,8.94,3.68,51.77,12.64
13506,Public,Non-PSL,11.36,5.33,86.5,14.61
14127,Public,Non-PSL,11.76,2.16,74.53,16.25
13048,Private,PSL,9.43,-1.69,68.03,15.87
10575,Foreign,PSL,13.04,4.47,85.3,13.86
14068,Public,PSL,13.85,3.05,56.23,16.22
12888,Public,Non-PSL,9.87,1.94,55.54,14.09
11313,Foreign,PSL,10.83,4.71,63.24,13.56
12075,Private,Non-PSL,13.16,3.04,60.22,14.01
10177,Private,PSL,11.84,6.85,78.13,15.31
11113,,PSL,,7.23,41.52,8.23
12119,Foreign,Non-PSL,7.58,4.93,79.45,10.72
13362,Public,Non-PSL,8.9,-0.67,59.07,15.54
12074,Public,PSL,13.14,-1.26,87.89,22.62
13661,Public,PSL,10.57,2.34,78.64,18.9
14141,Private,Non-PSL,9.4,2.05,57.47,12.93
11948,Private,Non-PSL,8.03,0.29,53.62,13.95
11619,Public,PSL,10.9,3.02,85.89,15.93
14716,Public,PSL,9.25,2.99,46.71,15.27
10904,Private,PSL,11.08,1.76,72.81,15.2
10900,Private,PSL,7.6,3.33,55.62,10.67
13709,Public,Non-PSL,8.97,-1.32,88.86,18.84
11667,Foreign,Non-PSL,8.46,1.32,68.71,13.37
10029,Public,Non-PSL,11.15,5.26,72.7,14.83
14561,Private,PSL,12.04,6.33,76.07,13.58
11170,Private,Non-PSL,9.01,-0.58,44.3,13.55
12779,Private,PSL,10.12,6.97,78.12,10.38
13446,Private,PSL,11.55,4.89,84.42,13.04
10066,Public,Non-PSL,10.8,-1.63,72.69,19.55
12359,Foreign,Non-PSL,10.74,-0.03,47.26,14.93
10006,Private,PSL,8.09,-1.12,83.29,16.74
10756,Public,Non-PSL,12.56,1.83,72.33,14.44
12997,Private,Non-PSL,8.1,0.1,74.65,13.46
14857,Private,PSL,8.02,-1.21,65.2,15.41
11064,Public,PSL,9.92,3.73,80.66,17.06
14047,Public,PSL,9.31,1.97,43.89,12.27
12742,Public,PSL,8.58,-0.36,69.14,15.45
11677,,Non-PSL,,4.34,55.48,12.71
