,muscle reading 1 sensor 1,muscle reading 1 sensor 2,muscle reading 1 sensor 3,muscle reading 1 sensor 4,muscle reading 1 sensor 5,muscle reading 1 sensor 6,muscle reading 1 sensor 7,muscle reading 1 sensor 8,muscle reading 2 sensor 1,muscle reading 2 sensor 2,muscle reading 2 sensor 3,muscle reading 2 sensor 4,muscle reading 2 sensor 5,muscle reading 2 sensor 6,muscle reading 2 sensor 7,muscle reading 2 sensor 8,muscle reading 3 sensor 1,muscle reading 3 sensor 2,muscle reading 3 sensor 3,muscle reading 3 sensor 4,muscle reading 3 sensor 5,muscle reading 3 sensor 6,muscle reading 3 sensor 7,muscle reading 3 sensor 8,muscle reading 4 sensor 1,muscle reading 4 sensor 2,muscle reading 4 sensor 3,muscle reading 4 sensor 4,muscle reading 4 sensor 5,muscle reading 4 sensor 6,muscle reading 4 sensor 7,muscle reading 4 sensor 8,muscle reading 5 sensor 1,muscle reading 5 sensor 2,muscle reading 5 sensor 3,muscle reading 5 sensor 4,muscle reading 5 sensor 5,muscle reading 5 sensor 6,muscle reading 5 sensor 7,muscle reading 5 sensor 8,muscle reading 6 sensor 1,muscle reading 6 sensor 2,muscle reading 6 sensor 3,muscle reading 6 sensor 4,muscle reading 6 sensor 5,muscle reading 6 sensor 6,muscle reading 6 sensor 7,muscle reading 6 sensor 8,muscle reading 7 sensor 1,muscle reading 7 sensor 2,muscle reading 7 sensor 3,muscle reading 7 sensor 4,muscle reading 7 sensor 5,muscle reading 7 sensor 6,muscle reading 7 sensor 7,muscle reading 7 sensor 8,muscle reading 8 sensor 1,muscle reading 8 sensor 2,muscle reading 8 sensor 3,muscle reading 8 sensor 4,muscle reading 8 sensor 5,muscle reading 8 sensor 6,muscle reading 8 sensor 7,muscle reading 8 sensor 8,gesture_class
1181,21.0,7.0,-2.0,-3.0,3.0,-6.0,-10.0,8.0,-17.0,-7.0,-3.0,-12.0,-25.0,-15.0,5.0,-22.0,7.0,23.0,-3.0,5.0,6.0,12.0,0.0,23.0,33.0,-2.0,6.0,12.0,3.0,13.0,5.0,21.0,-9.0,-30.0,-2.0,0.0,2.0,-10.0,-1.0,-16.0,3.0,-8.0,-2.0,-11.0,1.0,31.0,10.0,12.0,-23.0,-2.0,-8.0,-7.0,-1.0,1.0,-8.0,-25.0,1.0,20.0,-6.0,-6.0,2.0,12.0,0.0,5.0,2
1182,8.0,13.0,8.0,1.0,-13.0,-30.0,6.0,8.0,23.0,-26.0,-3.0,-4.0,5.0,13.0,-9.0,1.0,-23.0,-7.0,0.0,2.0,9.0,1.0,5.0,-14.0,19.0,0.0,-7.0,-9.0,-18.0,-61.0,-13.0,-12.0,-37.0,24.0,6.0,14.0,56.0,90.0,16.0,-10.0,-16.0,-2.0,5.0,11.0,-18.0,-55.0,0.0,26.0,10.0,-21.0,-4.0,-4.0,8.0,23.0,-9.0,-16.0,-25.0,-10.0,6.0,1.0,-2.0,47.0,37.0,38.0,2
1183,22.0,4.0,-6.0,-12.0,-25.0,-37.0,-17.0,-8.0,5.0,13.0,-1.0,1.0,15.0,10.0,-5.0,-7.0,-10.0,2.0,4.0,-2.0,-1.0,-16.0,-2.0,-10.0,-12.0,-8.0,-3.0,-3.0,13.0,13.0,-6.0,-10.0,11.0,27.0,6.0,0.0,-12.0,-3.0,0.0,7.0,-10.0,-25.0,-16.0,-6.0,0.0,15.0,6.0,9.0,17.0,-8.0,-3.0,-4.0,-39.0,-37.0,7.0,18.0,17.0,35.0,2.0,20.0,36.0,-21.0,-15.0,-46.0,2
1184,0.0,-44.0,-2.0,6.0,-20.0,46.0,19.0,32.0,16.0,-10.0,3.0,1.0,8.0,23.0,1.0,3.0,-10.0,9.0,-4.0,-11.0,4.0,16.0,-6.0,0.0,-7.0,-3.0,-8.0,-8.0,-4.0,6.0,4.0,3.0,1.0,5.0,-2.0,-3.0,-5.0,-31.0,-11.0,-8.0,-8.0,11.0,-1.0,-4.0,11.0,-2.0,-2.0,-25.0,17.0,-7.0,2.0,1.0,-6.0,-10.0,-1.0,27.0,-27.0,-12.0,1.0,-3.0,4.0,27.0,-8.0,-7.0,2
1185,16.0,1.0,-6.0,-3.0,-2.0,14.0,8.0,6.0,10.0,3.0,-3.0,-6.0,-4.0,-42.0,-3.0,0.0,-10.0,-10.0,11.0,12.0,-13.0,-1.0,-15.0,-26.0,-16.0,-9.0,3.0,2.0,-10.0,-29.0,2.0,-9.0,-27.0,26.0,12.0,5.0,-1.0,13.0,-13.0,18.0,14.0,-25.0,-9.0,4.0,24.0,43.0,52.0,7.0,1.0,5.0,-3.0,-6.0,4.0,-2.0,17.0,2.0,-12.0,-11.0,-3.0,-4.0,-10.0,-27.0,-25.0,-3.0,2
1186,-11.0,-18.0,-5.0,-6.0,0.0,-16.0,0.0,-12.0,18.0,22.0,6.0,3.0,3.0,-2.0,-12.0,7.0,35.0,8.0,7.0,10.0,-4.0,9.0,4.0,19.0,-7.0,19.0,0.0,-3.0,-8.0,-42.0,-11.0,-7.0,-5.0,-19.0,-6.0,-2.0,3.0,0.0,-2.0,6.0,-13.0,5.0,1.0,-7.0,6.0,-3.0,-11.0,-4.0,14.0,-9.0,-6.0,-2.0,2.0,-15.0,-1.0,-9.0,-15.0,-5.0,4.0,-2.0,-2.0,32.0,-8.0,-4.0,2
1187,8.0,13.0,0.0,2.0,16.0,-24.0,-3.0,3.0,-24.0,6.0,3.0,3.0,-10.0,38.0,19.0,-18.0,67.0,-4.0,3.0,1.0,-28.0,-75.0,-34.0,6.0,-26.0,-32.0,-7.0,5.0,27.0,84.0,15.0,-23.0,-55.0,3.0,12.0,6.0,-8.0,-18.0,7.0,6.0,17.0,-36.0,-5.0,7.0,33.0,5.0,-10.0,-5.0,-1.0,-3.0,-1.0,-12.0,-28.0,-15.0,2.0,9.0,2.0,28.0,5.0,-7.0,7.0,-21.0,-21.0,-46.0,2
1188,15.0,-28.0,-7.0,-2.0,54.0,0.0,3.0,26.0,-21.0,-2.0,0.0,1.0,-30.0,9.0,4.0,26.0,-5.0,2.0,-1.0,0.0,-1.0,-4.0,-15.0,-26.0,25.0,17.0,5.0,2.0,-3.0,-37.0,-3.0,28.0,2.0,15.0,0.0,0.0,-2.0,23.0,-5.0,-12.0,-7.0,5.0,-1.0,-3.0,0.0,-12.0,-11.0,5.0,4.0,0.0,-4.0,-3.0,14.0,10.0,11.0,0.0,-5.0,3.0,1.0,-4.0,-35.0,-49.0,-11.0,2.0,2
1189,4.0,-3.0,-1.0,-1.0,3.0,3.0,-7.0,-11.0,-14.0,-5.0,1.0,-5.0,9.0,56.0,2.0,-6.0,7.0,2.0,-6.0,-7.0,-32.0,-6.0,-2.0,5.0,-3.0,6.0,7.0,12.0,67.0,33.0,8.0,6.0,-7.0,1.0,6.0,11.0,-25.0,-11.0,-4.0,-4.0,32.0,-11.0,-5.0,-4.0,5.0,-64.0,-18.0,1.0,-60.0,-34.0,-27.0,-2.0,16.0,52.0,18.0,-1.0,7.0,-21.0,11.0,-2.0,4.0,16.0,2.0,1.0,2
1190,5.0,7.0,-3.0,-9.0,-1.0,14.0,-2.0,-8.0,-30.0,-3.0,0.0,3.0,-2.0,15.0,6.0,-4.0,15.0,6.0,-7.0,-4.0,-1.0,-22.0,1.0,-6.0,7.0,11.0,-1.0,-3.0,-32.0,15.0,3.0,49.0,12.0,57.0,9.0,21.0,12.0,14.0,9.0,-1.0,0.0,-19.0,-3.0,-3.0,-11.0,-15.0,-7.0,16.0,2.0,-1.0,10.0,2.0,15.0,38.0,7.0,4.0,2.0,-2.0,-4.0,-1.0,-15.0,-34.0,-9.0,-16.0,2
1191,1.0,-3.0,-3.0,-12.0,6.0,-6.0,-1.0,-20.0,19.0,10.0,1.0,2.0,19.0,10.0,-1.0,11.0,3.0,5.0,3.0,-2.0,-7.0,-12.0,-12.0,-8.0,-9.0,2.0,-1.0,2.0,-1.0,-13.0,19.0,-5.0,19.0,16.0,-1.0,-1.0,5.0,8.0,1.0,14.0,-10.0,-1.0,-3.0,-2.0,-20.0,-27.0,2.0,-12.0,-8.0,-11.0,2.0,-1.0,21.0,1.0,-6.0,0.0,7.0,-2.0,-2.0,3.0,-37.0,5.0,1.0,-8.0,2
1192,62.0,18.0,-3.0,-8.0,-17.0,-7.0,-3.0,-4.0,-61.0,-14.0,10.0,9.0,39.0,61.0,-3.0,4.0,-5.0,10.0,-2.0,-5.0,-25.0,-33.0,8.0,-6.0,-10.0,0.0,-6.0,-6.0,18.0,-11.0,-5.0,-27.0,-3.0,-13.0,-2.0,0.0,-35.0,6.0,7.0,10.0,7.0,7.0,-2.0,-4.0,8.0,-10.0,-14.0,-8.0,3.0,-5.0,-1.0,-1.0,22.0,13.0,-2.0,-8.0,-13.0,46.0,-12.0,-3.0,-13.0,1.0,-6.0,-7.0,2
1193,-1.0,-29.0,-1.0,-6.0,-9.0,-20.0,-18.0,0.0,12.0,-6.0,0.0,-4.0,4.0,-24.0,23.0,2.0,-13.0,2.0,8.0,7.0,9.0,3.0,15.0,-8.0,14.0,20.0,1.0,-3.0,-14.0,-4.0,-2.0,5.0,-12.0,-79.0,-14.0,-9.0,18.0,20.0,0.0,-3.0,-17.0,7.0,-17.0,3.0,-30.0,-27.0,-8.0,-6.0,46.0,6.0,23.0,6.0,9.0,15.0,-6.0,16.0,39.0,-3.0,7.0,2.0,-8.0,-30.0,-1.0,4.0,2
1194,-41.0,11.0,1.0,6.0,19.0,21.0,9.0,-25.0,31.0,-4.0,-1.0,-4.0,8.0,39.0,9.0,41.0,-29.0,-16.0,-15.0,0.0,-13.0,-9.0,0.0,-32.0,14.0,16.0,8.0,-2.0,8.0,-24.0,11.0,31.0,-19.0,-7.0,3.0,9.0,0.0,37.0,-12.0,-25.0,8.0,13.0,2.0,-2.0,3.0,-5.0,-5.0,-7.0,7.0,23.0,1.0,-2.0,9.0,-10.0,7.0,13.0,9.0,-15.0,-10.0,-1.0,4.0,31.0,2.0,-1.0,2
1195,-6.0,-40.0,-9.0,-4.0,45.0,47.0,18.0,4.0,-16.0,-20.0,0.0,-2.0,-50.0,-18.0,-7.0,-9.0,-3.0,-9.0,4.0,5.0,15.0,5.0,-6.0,9.0,-13.0,5.0,1.0,0.0,4.0,30.0,-9.0,-12.0,6.0,22.0,0.0,0.0,11.0,-14.0,9.0,15.0,19.0,21.0,1.0,-3.0,0.0,-69.0,-20.0,-27.0,1.0,-16.0,-1.0,-6.0,-6.0,23.0,2.0,8.0,-16.0,-2.0,3.0,2.0,-12.0,14.0,-3.0,-9.0,2
1196,-7.0,17.0,1.0,-3.0,-27.0,-10.0,-19.0,-7.0,26.0,5.0,-2.0,2.0,27.0,-2.0,7.0,7.0,2.0,-2.0,3.0,0.0,-26.0,-52.0,-4.0,-2.0,-29.0,-16.0,3.0,4.0,4.0,-13.0,-1.0,2.0,16.0,11.0,-4.0,-3.0,-12.0,-5.0,-3.0,-3.0,-1.0,-3.0,1.0,-6.0,-26.0,-15.0,5.0,7.0,-11.0,17.0,-3.0,-1.0,32.0,23.0,-14.0,-10.0,28.0,-20.0,-12.0,-4.0,0.0,33.0,9.0,6.0,2
1197,-15.0,6.0,13.0,-1.0,-16.0,-42.0,1.0,10.0,-18.0,-2.0,-1.0,-4.0,18.0,27.0,-3.0,-3.0,1.0,3.0,-7.0,-4.0,-12.0,-59.0,-14.0,-8.0,-5.0,-2.0,-2.0,0.0,3.0,20.0,10.0,0.0,5.0,16.0,-4.0,-3.0,-5.0,-46.0,-14.0,-20.0,43.0,24.0,-3.0,7.0,-1.0,44.0,10.0,25.0,-50.0,-15.0,6.0,-3.0,20.0,-14.0,-20.0,-8.0,-14.0,-18.0,4.0,-1.0,-22.0,-32.0,-17.0,-19.0,2
1198,16.0,-21.0,-4.0,6.0,10.0,-15.0,-1.0,16.0,-4.0,-7.0,-4.0,-9.0,2.0,15.0,-12.0,-11.0,14.0,12.0,1.0,4.0,-6.0,12.0,26.0,3.0,2.0,2.0,-4.0,-12.0,-24.0,-16.0,8.0,14.0,7.0,23.0,1.0,-1.0,-10.0,-64.0,-14.0,0.0,-36.0,-14.0,6.0,7.0,13.0,45.0,1.0,-14.0,30.0,-9.0,-8.0,5.0,-6.0,8.0,3.0,10.0,-12.0,3.0,0.0,-1.0,6.0,18.0,-1.0,-12.0,2
1199,-12.0,-6.0,-7.0,-6.0,15.0,-11.0,-6.0,2.0,51.0,21.0,7.0,4.0,-8.0,-26.0,35.0,7.0,-7.0,1.0,-1.0,0.0,-15.0,0.0,-16.0,0.0,6.0,2.0,0.0,0.0,1.0,-15.0,-8.0,-28.0,-11.0,-14.0,2.0,-3.0,13.0,15.0,3.0,32.0,-6.0,27.0,-2.0,-5.0,-6.0,4.0,-6.0,30.0,-21.0,-34.0,-5.0,4.0,13.0,36.0,8.0,-14.0,-16.0,-30.0,7.0,2.0,6.0,-5.0,-3.0,-5.0,2
1200,7.0,7.0,0.0,1.0,-11.0,16.0,6.0,-10.0,-29.0,-26.0,-6.0,-7.0,11.0,14.0,2.0,-10.0,27.0,32.0,10.0,3.0,12.0,4.0,6.0,10.0,7.0,4.0,-8.0,-1.0,-15.0,-48.0,-11.0,6.0,-1.0,-14.0,-1.0,-4.0,2.0,80.0,15.0,5.0,2.0,12.0,6.0,3.0,3.0,6.0,1.0,-8.0,2.0,9.0,-6.0,0.0,-5.0,-39.0,0.0,4.0,2.0,5.0,-1.0,-1.0,12.0,41.0,3.0,-3.0,2
1201,-21.0,1.0,-2.0,-4.0,-8.0,-24.0,-20.0,-17.0,15.0,13.0,1.0,1.0,15.0,0.0,8.0,-4.0,-1.0,-12.0,-1.0,-2.0,4.0,18.0,7.0,-1.0,-2.0,-1.0,-1.0,-3.0,-5.0,-17.0,-7.0,1.0,-4.0,8.0,0.0,5.0,8.0,35.0,9.0,26.0,5.0,-9.0,2.0,-1.0,-8.0,-21.0,-17.0,15.0,-34.0,-16.0,-6.0,-9.0,-16.0,-13.0,-6.0,-33.0,14.0,-2.0,-2.0,-2.0,5.0,-3.0,1.0,35.0,2
1202,17.0,4.0,2.0,7.0,13.0,37.0,11.0,-9.0,-57.0,30.0,4.0,0.0,3.0,-34.0,-9.0,-4.0,10.0,-34.0,-7.0,1.0,-1.0,28.0,4.0,13.0,-3.0,21.0,2.0,-3.0,-7.0,-59.0,-11.0,-11.0,-2.0,-7.0,-6.0,-11.0,11.0,64.0,13.0,-10.0,25.0,17.0,2.0,3.0,-34.0,-106.0,-22.0,-7.0,25.0,-3.0,4.0,4.0,-8.0,52.0,22.0,10.0,-25.0,-22.0,-7.0,-2.0,9.0,3.0,-11.0,-10.0,2
1203,4.0,-1.0,0.0,1.0,9.0,-16.0,5.0,4.0,0.0,-12.0,-11.0,-3.0,1.0,13.0,-3.0,-12.0,-7.0,20.0,0.0,-6.0,4.0,-13.0,-14.0,-9.0,12.0,4.0,-2.0,1.0,-4.0,18.0,13.0,9.0,-9.0,-5.0,3.0,-2.0,-4.0,-25.0,-12.0,2.0,-2.0,-19.0,-4.0,-4.0,-1.0,9.0,-3.0,-17.0,-20.0,-5.0,3.0,-6.0,-25.0,-13.0,-2.0,5.0,26.0,12.0,17.0,20.0,11.0,20.0,16.0,1.0,2
1204,-10.0,10.0,-4.0,2.0,-9.0,-63.0,-30.0,-11.0,-11.0,-21.0,-4.0,-2.0,20.0,33.0,19.0,1.0,8.0,2.0,-4.0,-4.0,-16.0,-32.0,-6.0,3.0,-7.0,0.0,-4.0,-7.0,18.0,20.0,5.0,-4.0,4.0,14.0,-9.0,-8.0,-25.0,-34.0,-6.0,-10.0,4.0,-23.0,14.0,3.0,7.0,11.0,0.0,-15.0,10.0,15.0,-1.0,10.0,16.0,-20.0,-8.0,22.0,0.0,10.0,11.0,5.0,-1.0,21.0,14.0,19.0,2
1205,-39.0,-10.0,-11.0,-5.0,18.0,8.0,-2.0,4.0,-12.0,-3.0,-2.0,-4.0,-2.0,32.0,1.0,9.0,-4.0,-18.0,-15.0,-7.0,-5.0,0.0,4.0,-10.0,-14.0,-7.0,1.0,4.0,16.0,-5.0,-11.0,-8.0,17.0,-15.0,5.0,2.0,-6.0,8.0,11.0,1.0,-10.0,8.0,-11.0,-8.0,10.0,-5.0,0.0,1.0,36.0,-4.0,0.0,-8.0,10.0,17.0,0.0,18.0,0.0,13.0,0.0,10.0,-3.0,4.0,-25.0,-7.0,2
1206,-17.0,-4.0,7.0,6.0,11.0,31.0,19.0,-34.0,16.0,-7.0,-7.0,-11.0,14.0,7.0,-11.0,4.0,4.0,-18.0,2.0,16.0,-17.0,-38.0,-12.0,-21.0,-2.0,-9.0,-8.0,-14.0,-6.0,2.0,8.0,30.0,8.0,11.0,3.0,1.0,-6.0,-20.0,-9.0,-4.0,-17.0,-12.0,2.0,4.0,-2.0,-2.0,10.0,21.0,1.0,36.0,-7.0,-8.0,19.0,39.0,6.0,-2.0,1.0,-24.0,1.0,-6.0,-6.0,-29.0,-2.0,-1.0,2
1207,-4.0,-6.0,-5.0,-4.0,12.0,27.0,-7.0,-6.0,-20.0,-18.0,-6.0,-2.0,-24.0,11.0,11.0,-11.0,30.0,30.0,6.0,7.0,-1.0,-17.0,5.0,1.0,-3.0,31.0,7.0,4.0,26.0,23.0,14.0,-13.0,-3.0,21.0,4.0,2.0,-23.0,-14.0,-1.0,9.0,-3.0,-41.0,-12.0,-10.0,20.0,-4.0,-7.0,-8.0,-24.0,9.0,7.0,3.0,-4.0,17.0,11.0,-19.0,-9.0,-11.0,-8.0,-6.0,3.0,10.0,-12.0,-26.0,2
1208,21.0,11.0,4.0,0.0,-17.0,-42.0,9.0,13.0,1.0,20.0,0.0,-2.0,0.0,-27.0,-17.0,-2.0,-10.0,-16.0,-9.0,-19.0,16.0,45.0,4.0,-20.0,10.0,28.0,3.0,17.0,-6.0,10.0,20.0,20.0,4.0,3.0,8.0,8.0,16.0,15.0,-12.0,13.0,-6.0,-14.0,-2.0,1.0,-15.0,-26.0,-9.0,-16.0,2.0,-20.0,-11.0,0.0,5.0,-29.0,-11.0,25.0,-21.0,-2.0,4.0,-6.0,0.0,-19.0,-8.0,-19.0,2
1209,10.0,4.0,5.0,1.0,-6.0,-12.0,2.0,7.0,11.0,8.0,2.0,2.0,-2.0,14.0,3.0,0.0,12.0,57.0,6.0,-9.0,-4.0,-26.0,0.0,-5.0,22.0,-14.0,-7.0,3.0,17.0,-7.0,-1.0,2.0,-18.0,-1.0,2.0,4.0,-12.0,-13.0,-5.0,2.0,24.0,-2.0,-2.0,-1.0,2.0,-8.0,-8.0,-2.0,-17.0,-20.0,2.0,6.0,0.0,5.0,7.0,4.0,10.0,10.0,-6.0,-3.0,0.0,3.0,7.0,-11.0,2
1210,7.0,-27.0,-6.0,-6.0,-8.0,24.0,5.0,9.0,10.0,9.0,4.0,11.0,25.0,6.0,-8.0,-10.0,-14.0,-6.0,-4.0,-5.0,1.0,-1.0,-3.0,9.0,2.0,-22.0,-4.0,-7.0,-65.0,-11.0,-10.0,-13.0,-6.0,-31.0,-11.0,-4.0,6.0,-19.0,0.0,6.0,-8.0,2.0,5.0,5.0,4.0,12.0,5.0,11.0,2.0,13.0,2.0,2.0,-5.0,12.0,4.0,-16.0,-23.0,-21.0,-4.0,-15.0,6.0,-1.0,-2.0,1.0,2
1211,38.0,37.0,19.0,15.0,-11.0,18.0,6.0,6.0,-92.0,-45.0,-5.0,1.0,16.0,-12.0,-2.0,4.0,0.0,-12.0,3.0,-2.0,-1.0,-16.0,-17.0,-4.0,1.0,5.0,-6.0,-5.0,5.0,7.0,4.0,-9.0,18.0,24.0,-8.0,-3.0,0.0,15.0,20.0,-24.0,25.0,-5.0,0.0,-3.0,-19.0,-35.0,-1.0,35.0,-17.0,-24.0,7.0,12.0,40.0,68.0,13.0,-36.0,-24.0,-5.0,2.0,2.0,4.0,31.0,-10.0,12.0,2
1212,10.0,-15.0,-6.0,-10.0,-4.0,-26.0,-6.0,-5.0,2.0,22.0,-1.0,-2.0,-9.0,11.0,4.0,-20.0,12.0,2.0,4.0,-3.0,-27.0,-40.0,-19.0,16.0,12.0,5.0,-2.0,8.0,6.0,-14.0,15.0,19.0,-11.0,-14.0,-2.0,-1.0,6.0,12.0,8.0,-24.0,13.0,-2.0,-15.0,-8.0,-19.0,-14.0,-3.0,-3.0,52.0,20.0,3.0,6.0,35.0,21.0,-3.0,8.0,-55.0,-13.0,4.0,-2.0,-22.0,1.0,-2.0,-11.0,2
1213,1.0,2.0,0.0,6.0,-19.0,-42.0,-4.0,20.0,9.0,15.0,5.0,-4.0,5.0,11.0,9.0,-15.0,-1.0,-13.0,-8.0,-7.0,4.0,-26.0,0.0,11.0,12.0,28.0,-4.0,1.0,-6.0,-19.0,20.0,8.0,7.0,-53.0,-6.0,-2.0,29.0,27.0,-3.0,9.0,1.0,17.0,0.0,2.0,-23.0,3.0,-3.0,-12.0,2.0,-13.0,-3.0,-5.0,12.0,4.0,10.0,11.0,9.0,-7.0,-1.0,3.0,-25.0,-35.0,-22.0,-8.0,2
1214,-21.0,-15.0,-4.0,-6.0,-8.0,20.0,-3.0,-3.0,-8.0,11.0,1.0,-2.0,-4.0,-14.0,-4.0,-3.0,9.0,17.0,-4.0,-2.0,-3.0,-25.0,-15.0,13.0,7.0,2.0,4.0,1.0,30.0,25.0,-7.0,-20.0,-20.0,-2.0,5.0,-1.0,-45.0,-4.0,-8.0,1.0,-1.0,-2.0,-2.0,1.0,27.0,16.0,2.0,1.0,-6.0,11.0,1.0,1.0,0.0,-4.0,-7.0,3.0,-17.0,-18.0,-3.0,7.0,-11.0,14.0,12.0,-2.0,2
1215,-2.0,-17.0,-5.0,-6.0,-3.0,3.0,-2.0,27.0,-1.0,14.0,2.0,-8.0,-4.0,25.0,4.0,-8.0,-12.0,-34.0,-3.0,-1.0,18.0,36.0,5.0,12.0,-6.0,-1.0,0.0,-4.0,-7.0,-38.0,-14.0,-17.0,-19.0,-2.0,-7.0,0.0,-8.0,-15.0,10.0,8.0,9.0,4.0,-4.0,-5.0,-8.0,-44.0,-18.0,-4.0,-1.0,-20.0,-3.0,-3.0,3.0,8.0,1.0,-11.0,-1.0,5.0,0.0,0.0,12.0,16.0,16.0,7.0,2
1216,-1.0,-2.0,4.0,9.0,-23.0,-22.0,4.0,0.0,11.0,-4.0,-1.0,2.0,34.0,24.0,-1.0,-1.0,7.0,42.0,1.0,-2.0,-24.0,-43.0,-10.0,-19.0,1.0,-44.0,-5.0,-3.0,26.0,4.0,-14.0,35.0,-23.0,-17.0,0.0,1.0,19.0,-8.0,10.0,-2.0,-21.0,-15.0,-5.0,-4.0,-11.0,37.0,4.0,-4.0,-3.0,-7.0,-6.0,1.0,11.0,11.0,-6.0,-2.0,5.0,22.0,-5.0,-6.0,-14.0,-22.0,-11.0,-5.0,2
1217,2.0,-8.0,18.0,2.0,11.0,36.0,-4.0,-18.0,42.0,-29.0,-3.0,-2.0,3.0,18.0,-3.0,28.0,-64.0,8.0,3.0,1.0,6.0,-26.0,-8.0,-11.0,31.0,10.0,3.0,1.0,-15.0,17.0,9.0,2.0,-7.0,13.0,-7.0,-2.0,0.0,-9.0,-5.0,-5.0,30.0,30.0,1.0,-3.0,-9.0,-16.0,7.0,-9.0,20.0,-15.0,-1.0,0.0,2.0,48.0,-1.0,7.0,-23.0,-15.0,-1.0,2.0,8.0,-18.0,-8.0,-15.0,2
1218,2.0,9.0,-7.0,-3.0,-1.0,-4.0,-5.0,-23.0,-8.0,-9.0,1.0,3.0,-2.0,-24.0,-6.0,26.0,6.0,11.0,0.0,-5.0,-10.0,-5.0,18.0,4.0,-6.0,15.0,1.0,-3.0,12.0,6.0,1.0,3.0,22.0,-15.0,-12.0,-10.0,-31.0,-14.0,3.0,29.0,-21.0,25.0,10.0,20.0,47.0,-15.0,-9.0,-53.0,7.0,6.0,-7.0,9.0,-11.0,66.0,30.0,-10.0,1.0,-56.0,-8.0,-7.0,-9.0,2.0,-9.0,1.0,2
1219,45.0,40.0,18.0,3.0,3.0,-6.0,-17.0,-13.0,-41.0,-33.0,-9.0,-9.0,0.0,-22.0,-4.0,11.0,-18.0,-6.0,-8.0,-6.0,-13.0,-34.0,-11.0,-21.0,-9.0,6.0,-3.0,4.0,20.0,3.0,11.0,-22.0,5.0,-5.0,-4.0,-6.0,-14.0,-26.0,-5.0,7.0,32.0,-4.0,-4.0,-3.0,19.0,30.0,10.0,46.0,2.0,-13.0,2.0,2.0,19.0,15.0,0.0,2.0,-5.0,20.0,3.0,-2.0,-40.0,-16.0,1.0,7.0,2
1220,-18.0,-7.0,-1.0,0.0,24.0,3.0,-9.0,-17.0,10.0,8.0,1.0,-4.0,-5.0,-38.0,-15.0,-12.0,-5.0,18.0,6.0,-6.0,-29.0,5.0,-5.0,10.0,8.0,-52.0,-12.0,-2.0,20.0,44.0,11.0,5.0,-9.0,38.0,-1.0,12.0,8.0,-35.0,-3.0,-12.0,-8.0,-41.0,-3.0,0.0,-7.0,-21.0,-2.0,-3.0,39.0,-7.0,-5.0,-10.0,3.0,23.0,5.0,-3.0,63.0,30.0,15.0,11.0,2.0,-19.0,-16.0,4.0,2
1221,-47.0,-14.0,-14.0,0.0,11.0,40.0,4.0,3.0,0.0,6.0,1.0,-9.0,-21.0,-2.0,13.0,2.0,-8.0,4.0,3.0,1.0,31.0,-8.0,-14.0,-9.0,26.0,28.0,2.0,0.0,-2.0,28.0,8.0,4.0,-8.0,-15.0,2.0,-2.0,3.0,9.0,6.0,33.0,22.0,18.0,1.0,0.0,-11.0,16.0,0.0,-12.0,5.0,-4.0,2.0,-1.0,12.0,-8.0,3.0,15.0,-22.0,13.0,3.0,-2.0,-14.0,-2.0,-1.0,3.0,2
1222,4.0,7.0,-1.0,2.0,11.0,37.0,0.0,-27.0,-5.0,-15.0,-5.0,-5.0,-18.0,-29.0,-2.0,25.0,5.0,-3.0,1.0,-2.0,7.0,-1.0,0.0,11.0,-27.0,0.0,2.0,6.0,5.0,-3.0,3.0,7.0,-11.0,-4.0,3.0,3.0,15.0,-15.0,-2.0,-39.0,-1.0,7.0,-2.0,2.0,-1.0,57.0,13.0,29.0,2.0,1.0,-2.0,-3.0,-8.0,-16.0,2.0,-7.0,-2.0,7.0,-1.0,-6.0,-1.0,18.0,-12.0,5.0,2
1223,3.0,-5.0,-3.0,-13.0,6.0,10.0,4.0,4.0,-7.0,31.0,-10.0,-13.0,-19.0,-47.0,-28.0,-21.0,-20.0,7.0,12.0,22.0,-8.0,-1.0,30.0,6.0,21.0,-33.0,-1.0,0.0,22.0,18.0,-6.0,2.0,-16.0,28.0,-6.0,-4.0,-11.0,33.0,7.0,-1.0,-26.0,-62.0,-3.0,1.0,-26.0,-18.0,-6.0,-21.0,14.0,3.0,-7.0,-10.0,11.0,13.0,-5.0,3.0,-19.0,13.0,-3.0,-3.0,-11.0,-33.0,-10.0,-9.0,2
1224,6.0,-7.0,-5.0,-3.0,7.0,-7.0,2.0,6.0,21.0,11.0,-6.0,-17.0,-15.0,-8.0,-18.0,-13.0,8.0,-10.0,-8.0,-1.0,21.0,49.0,15.0,11.0,-52.0,5.0,14.0,22.0,12.0,-37.0,15.0,-35.0,6.0,8.0,0.0,1.0,-19.0,24.0,-2.0,27.0,24.0,-10.0,6.0,7.0,9.0,18.0,14.0,13.0,-1.0,-6.0,0.0,-4.0,-3.0,-38.0,-23.0,-8.0,-4.0,9.0,-4.0,-10.0,14.0,13.0,-12.0,9.0,2
