Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Date
FD5570,14.25,Regular,0.076,Baking Goods,158.34,OUT001,1987,High,Tier 2,Supermarket Type1,4046.16,03/02/2020 6:23:52
FD855,15.59,Low Sugar,0.139,Baking Goods,158.35,OUT003,1999,Medium,Tier 1,Departmental Store,4348.75,03/02/2020 6:23:52
FD5463,12.51,Low Sugar,0.049,Snack Foods,158.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3654.12,03/02/2020 6:23:52
FD2880,12.88,Low Sugar,0.123,Starchy Foods,158.39,OUT004,2009,Medium,Tier 2,Supermarket Type2,3738.06,03/02/2020 6:23:52
FD2435,13.14,Low Sugar,0.022,Fruits and Vegetables,158.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3796.48,03/02/2020 6:23:52
FD4381,12.35,Low Sugar,0.093,Baking Goods,158.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3618.78,03/02/2020 6:23:52
NC1673,14.69,No Sugar,0.037,Health and Hygiene,158.44,OUT001,1987,High,Tier 2,Supermarket Type1,4147.71,03/02/2020 6:23:52
FD5722,12.48,Low Sugar,0.035,Breads,158.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3647.26,03/02/2020 6:23:52
FD3299,12.22,Regular,0.05,Canned,158.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3589.01,03/02/2020 6:23:52
FD677,14.18,Low Sugar,0.073,Meat,158.5,OUT001,1987,High,Tier 2,Supermarket Type1,4033.96,03/02/2020 6:23:52
DR4890,13.64,reg,0.04,Soft Drinks,158.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3911.69,03/02/2020 6:23:52
FD5443,11.53,Regular,0.083,Frozen Foods,158.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3435.06,03/02/2020 6:23:52
NC5360,12.67,No Sugar,0.054,Health and Hygiene,158.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3691.88,03/02/2020 6:23:52
FD7901,14.73,Low Sugar,0.035,Baking Goods,158.53,OUT001,1987,High,Tier 2,Supermarket Type1,4157.02,03/02/2020 6:23:52
FD926,15.11,Low Sugar,0.09,Fruits and Vegetables,158.54,OUT003,1999,Medium,Tier 1,Departmental Store,4243.06,03/02/2020 6:23:52
FD286,12.56,Regular,0.031,Snack Foods,158.58,OUT003,1999,Medium,Tier 1,Departmental Store,6707.41,03/02/2020 6:23:52
FD6870,12.76,Low Sugar,0.035,Snack Foods,158.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3714.07,03/02/2020 6:23:52
FD86,14.48,Regular,0.019,Meat,158.6,OUT001,1987,High,Tier 2,Supermarket Type1,4117.33,03/02/2020 6:23:52
FD2181,13.7,Regular,0.081,Starchy Foods,158.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,3925.85,03/02/2020 6:23:52
NC8226,13.3,No Sugar,0.093,Health and Hygiene,158.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3837.37,03/02/2020 6:23:52
FD4796,14.78,Low Sugar,0.118,Dairy,158.62,OUT001,1987,High,Tier 2,Supermarket Type1,4170.96,03/02/2020 6:23:52
FD2255,15.22,Regular,0.015,Fruits and Vegetables,158.64,OUT003,1999,Medium,Tier 1,Departmental Store,4271.53,03/02/2020 6:23:52
FD382,14.39,Low Sugar,0.047,Fruits and Vegetables,158.65,OUT001,1987,High,Tier 2,Supermarket Type1,3058.74,03/02/2020 6:23:52
FD875,17.6,Regular,0.031,Snack Foods,158.67,OUT003,1999,Medium,Tier 1,Departmental Store,4809.97,03/02/2020 6:23:52
FD3644,10.83,Low Sugar,0.064,Baking Goods,158.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3279.47,03/02/2020 6:23:52
NC1365,16.43,No Sugar,0.128,Health and Hygiene,158.69,OUT001,1987,High,Tier 2,Supermarket Type1,4546.04,03/02/2020 6:23:52
FD3707,12.54,Low Sugar,0.032,Breads,158.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3665.97,03/02/2020 6:23:52
FD5816,13.02,Low Sugar,0.12,Fruits and Vegetables,158.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3775.59,03/02/2020 6:23:52
DR1303,15.07,Low Sugar,0.035,Soft Drinks,158.7,OUT003,1999,Medium,Tier 1,Departmental Store,4238.63,03/02/2020 6:23:52
FD3669,14.46,Low Sugar,0.075,Dairy,158.71,OUT001,1987,High,Tier 2,Supermarket Type1,4100.95,03/02/2020 6:23:52
FD31,11.38,Low Sugar,0.073,Meat,158.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2274.43,03/02/2020 6:23:52
FD5606,11.8,Low Sugar,0.033,Fruits and Vegetables,158.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3500.18,03/02/2020 6:23:52
FD2970,14.21,Low Sugar,0.083,Baking Goods,158.74,OUT001,1987,High,Tier 2,Supermarket Type1,4044.34,03/02/2020 6:23:52
FD3068,14.57,Low Sugar,0.021,Dairy,158.74,OUT001,1987,High,Tier 2,Supermarket Type1,4125.19,03/02/2020 6:23:52
FD1193,10.54,Regular,0.033,Meat,158.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3215.21,03/02/2020 6:23:52
FD8273,11.9,Low Sugar,0.067,Baking Goods,158.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3523.96,03/02/2020 6:23:52
FD1518,13.3,Regular,0.009,Fruits and Vegetables,158.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3839.6,03/02/2020 6:23:52
FD8651,10.46,Low Sugar,0.084,Fruits and Vegetables,158.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3197.66,03/02/2020 6:23:52
NC3317,12.21,No Sugar,0.061,Household,158.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3594.43,03/02/2020 6:23:52
NC1411,15.68,No Sugar,0.015,Household,158.82,OUT003,1999,Medium,Tier 1,Departmental Store,4378.72,03/02/2020 6:23:52
DR8070,13.65,Regular,0.053,Hard Drinks,158.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3919.51,03/02/2020 6:23:52
FD3761,11.76,Low Sugar,0.021,Snack Foods,158.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3493.01,03/02/2020 6:23:52
DR2350,10.88,Low Sugar,0.078,Soft Drinks,158.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3295.11,03/02/2020 6:23:52
DR5630,11.33,Low Sugar,0.141,Soft Drinks,158.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3396.98,03/02/2020 6:23:52
FD5491,21.04,Regular,0.04,Starchy Foods,158.86,OUT003,1999,Medium,Tier 1,Departmental Store,5591.41,03/02/2020 6:23:52
NC8337,14.82,No Sugar,0.142,Health and Hygiene,158.87,OUT001,1987,High,Tier 2,Supermarket Type1,4185.56,03/02/2020 6:23:52
FD91,15.35,Low Sugar,0.075,Baking Goods,158.89,OUT002,1998,Small,Tier 3,Food Mart,914.75,03/02/2020 6:23:52
DR2650,15.23,Low Sugar,0.047,Soft Drinks,158.9,OUT003,1999,Medium,Tier 1,Departmental Store,4279.28,03/02/2020 6:23:52
FD1309,13.27,Low Sugar,0.116,Snack Foods,158.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3836.59,03/02/2020 6:23:52
NC6049,16.4,No Sugar,0.227,Health and Hygiene,158.93,OUT001,1987,High,Tier 2,Supermarket Type1,4543.65,03/02/2020 6:23:52
FD396,11.69,Low Sugar,0.053,Baking Goods,158.94,OUT002,1998,Small,Tier 3,Food Mart,1386.78,03/02/2020 6:23:52
FD2001,14.22,Regular,0.083,Canned,158.94,OUT001,1987,High,Tier 2,Supermarket Type1,4050.02,03/02/2020 6:23:52
FD3043,11.94,Low Sugar,0.104,Canned,158.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3536.15,03/02/2020 6:23:52
DR3220,11.91,Low Sugar,0.127,Hard Drinks,159,OUT004,2009,Medium,Tier 2,Supermarket Type2,3529.48,03/02/2020 6:23:52
FD7162,14.46,Low Sugar,0.044,Dairy,159,OUT001,1987,High,Tier 2,Supermarket Type1,4105.94,03/02/2020 6:23:52
FD7490,12.37,Regular,0.096,Fruits and Vegetables,159.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3635.05,03/02/2020 6:23:52
FD7887,15.79,Low Sugar,0.146,Seafood,159.01,OUT003,1999,Medium,Tier 1,Departmental Store,4407.55,03/02/2020 6:23:52
FD863,10.63,Low Sugar,0.082,Breads,159.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3242.1,03/02/2020 6:23:52
NC5385,14.45,No Sugar,0.016,Health and Hygiene,159.05,OUT001,1987,High,Tier 2,Supermarket Type1,4104.45,03/02/2020 6:23:52
FD5975,15.96,Low Sugar,0.045,Canned,159.06,OUT003,1999,Medium,Tier 1,Departmental Store,4446.39,03/02/2020 6:23:52
FD6061,13.39,Low Sugar,0.041,Snack Foods,159.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3865.18,03/02/2020 6:23:52
FD3758,13.85,Regular,0.033,Meat,159.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3969.81,03/02/2020 6:23:52
FD1189,16.42,Low Sugar,0.052,Baking Goods,159.07,OUT001,1987,High,Tier 2,Supermarket Type1,4551.94,03/02/2020 6:23:52
FD247,16.84,Regular,0.096,Frozen Foods,159.09,OUT002,1998,Small,Tier 3,Food Mart,532.14,03/02/2020 6:23:52
NC4127,15.04,No Sugar,0.065,Household,159.1,OUT003,1999,Medium,Tier 1,Departmental Store,4240.72,03/02/2020 6:23:52
FD2724,12.91,Low Sugar,0.063,Dairy,159.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3758.47,03/02/2020 6:23:52
NC8400,13.68,No Sugar,0.157,Household,159.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3931.97,03/02/2020 6:23:52
FD4138,15.06,Low Sugar,0.292,Snack Foods,159.13,OUT003,1999,Medium,Tier 1,Departmental Store,4244.59,03/02/2020 6:23:52
FD251,15.39,Low Sugar,0.011,Baking Goods,159.13,OUT002,1998,Small,Tier 3,Food Mart,1103.68,03/02/2020 6:23:52
DR1204,12.33,Low Sugar,0.185,Hard Drinks,159.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3629.33,03/02/2020 6:23:52
NC2232,12.72,No Sugar,0.09,Household,159.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,3715.99,03/02/2020 6:23:52
FD5322,14.08,Low Sugar,0.019,Breads,159.17,OUT001,1987,High,Tier 2,Supermarket Type1,4024.9,03/02/2020 6:23:52
DR518,13.46,Low Sugar,0.162,Soft Drinks,159.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,2620.02,03/02/2020 6:23:52
FD6417,13.6,Low Sugar,0.017,Fruits and Vegetables,159.2,OUT004,2009,Medium,Tier 2,Supermarket Type2,3915.2,03/02/2020 6:23:52
FD5868,14.3,Low Sugar,0.076,Dairy,159.21,OUT001,1987,High,Tier 2,Supermarket Type1,4074,03/02/2020 6:23:52
FD4574,10.56,Low Sugar,0.184,Frozen Foods,159.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3229.35,03/02/2020 6:23:52
FD7254,13.6,Low Sugar,0.082,Frozen Foods,159.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3916.47,03/02/2020 6:23:52
FD3375,14.09,Low Sugar,0.073,Meat,159.22,OUT001,1987,High,Tier 2,Supermarket Type1,4027.73,03/02/2020 6:23:52
FD2428,9.14,Regular,0.036,Baking Goods,159.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,2907.97,03/02/2020 6:23:52
FD853,14.47,Low Sugar,0.132,Dairy,159.25,OUT001,1987,High,Tier 2,Supermarket Type1,4114.66,03/02/2020 6:23:52
FD376,15.21,Regular,0.035,Canned,159.27,OUT001,1987,High,Tier 2,Supermarket Type1,3629.33,03/02/2020 6:23:52
FD6502,10.33,Regular,0.032,Snack Foods,159.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3178.88,03/02/2020 6:23:52
FD6828,13.65,Low Sugar,0.011,Breads,159.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3929.81,03/02/2020 6:23:52
FD3525,13.2,Low Sugar,0.124,Fruits and Vegetables,159.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3828.79,03/02/2020 6:23:52
FD880,14.08,reg,0.121,Snack Foods,159.31,OUT001,1987,High,Tier 2,Supermarket Type1,4028.09,03/02/2020 6:23:52
FD8027,12.04,Low Sugar,0.018,Fruits and Vegetables,159.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3567.01,03/02/2020 6:23:52
FD7644,12.38,Regular,0.046,Baking Goods,159.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3643.74,03/02/2020 6:23:52
FD5256,13.64,Low Sugar,0.1,Baking Goods,159.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3927.1,03/02/2020 6:23:52
FD7629,11.22,Regular,0.071,Frozen Foods,159.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3380.93,03/02/2020 6:23:52
FD5336,14.43,Regular,0.108,Breakfast,159.35,OUT001,1987,High,Tier 2,Supermarket Type1,4106.38,03/02/2020 6:23:52
FD972,13.11,Low Sugar,0.191,Starchy Foods,159.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3807.67,03/02/2020 6:23:52
FD2321,13.21,Low Sugar,0.034,Snack Foods,159.36,OUT004,2009,Medium,Tier 2,Supermarket Type2,3832.18,03/02/2020 6:23:52
NC3365,10.73,No Sugar,0.016,Health and Hygiene,159.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,3270.54,03/02/2020 6:23:52
FD6451,16.56,Low Sugar,0.106,Fruits and Vegetables,159.4,OUT001,1987,High,Tier 2,Supermarket Type1,4589.83,03/02/2020 6:23:52
FD5973,11.31,Low Sugar,0.037,Dairy,159.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3404.02,03/02/2020 6:23:52
FD1063,11.96,Regular,0.009,Baking Goods,159.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3549.41,03/02/2020 6:23:52
NC624,11.92,No Sugar,0.048,Health and Hygiene,159.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,3540.66,03/02/2020 6:23:52
FD802,17.54,Low Sugar,0.041,Snack Foods,159.44,OUT003,1999,Medium,Tier 1,Departmental Store,4811.25,03/02/2020 6:23:52
FD4160,11.28,Low Sugar,0.032,Snack Foods,159.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,3396.59,03/02/2020 6:23:52
FD5371,11.48,Regular,0.025,Baking Goods,159.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3441.95,03/02/2020 6:23:52
FD4070,15.7,Regular,0.009,Meat,159.46,OUT003,1999,Medium,Tier 1,Departmental Store,4397.13,03/02/2020 6:23:52
DR3732,13.15,Low Sugar,0.025,Soft Drinks,159.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3820.25,03/02/2020 6:23:52
FD7521,14.14,Low Sugar,0.011,Baking Goods,159.49,OUT001,1987,High,Tier 2,Supermarket Type1,4045.4,03/02/2020 6:23:52
DR7741,14.46,Low Sugar,0.042,Soft Drinks,159.49,OUT001,1987,High,Tier 2,Supermarket Type1,4115.73,03/02/2020 6:23:52
FD4553,14.24,Low Sugar,0.063,Meat,159.5,OUT001,1987,High,Tier 2,Supermarket Type1,4067.72,03/02/2020 6:23:52
FD941,10.59,Low Sugar,0.12,Breakfast,159.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3243.08,03/02/2020 6:23:52
NC2536,13.34,No Sugar,0.042,Household,159.57,OUT004,2009,Medium,Tier 2,Supermarket Type2,3864.76,03/02/2020 6:23:52
NC6827,13.33,No Sugar,0.089,Health and Hygiene,159.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3863.69,03/02/2020 6:23:52
FD5512,14.97,Low Sugar,0.032,Dairy,159.59,OUT003,1999,Medium,Tier 1,Departmental Store,4234.21,03/02/2020 6:23:52
FD3826,13.24,Regular,0.071,Baking Goods,159.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3843.76,03/02/2020 6:23:52
FD174,8.41,Low Sugar,0.09,Canned,159.61,OUT003,1999,Medium,Tier 1,Departmental Store,6553.97,03/02/2020 6:23:52
FD4059,14.28,Regular,0.121,Fruits and Vegetables,159.61,OUT001,1987,High,Tier 2,Supermarket Type1,4078.79,03/02/2020 6:23:52
FD4786,13.06,Low Sugar,0.023,Frozen Foods,159.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3804.16,03/02/2020 6:23:52
FD1371,11.45,Regular,0.131,Snack Foods,159.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,3440.11,03/02/2020 6:23:52
FD671,11.5,Low Sugar,0.039,Dairy,159.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3451.32,03/02/2020 6:23:52
FD4431,11.99,Regular,0.183,Frozen Foods,159.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3562.91,03/02/2020 6:23:52
FD4082,12.94,Low Sugar,0.035,Snack Foods,159.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,3777.56,03/02/2020 6:23:52
FD384,14.59,Regular,0.105,Baking Goods,159.67,OUT002,1998,Small,Tier 3,Food Mart,1201.99,03/02/2020 6:23:52
FD530,16.58,Low Sugar,0.052,Frozen Foods,159.67,OUT001,1987,High,Tier 2,Supermarket Type1,4549.17,03/02/2020 6:23:52
NC2507,12.81,No Sugar,0.16,Household,159.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,3748.37,03/02/2020 6:23:52
FD2561,14.07,Regular,0.053,Meat,159.7,OUT001,1987,High,Tier 2,Supermarket Type1,4033.41,03/02/2020 6:23:52
FD5294,14.32,Regular,0.046,Meat,159.7,OUT001,1987,High,Tier 2,Supermarket Type1,4090.25,03/02/2020 6:23:52
FD1941,12.44,Low Sugar,0.047,Baking Goods,159.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3664.91,03/02/2020 6:23:52
FD5335,14.98,Low Sugar,0.021,Frozen Foods,159.73,OUT003,1999,Medium,Tier 1,Departmental Store,4239.51,03/02/2020 6:23:52
FD7250,12.13,Low Sugar,0.023,Dairy,159.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3595.73,03/02/2020 6:23:52
NC1889,11.69,No Sugar,0.047,Health and Hygiene,159.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3495.4,03/02/2020 6:23:52
FD4591,12.67,Low Sugar,0.042,Breads,159.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3718.86,03/02/2020 6:23:52
FD2831,12.83,Low Sugar,0.095,Canned,159.77,OUT004,2009,Medium,Tier 2,Supermarket Type2,3753.24,03/02/2020 6:23:52
FD5956,13.88,Regular,0.068,Fruits and Vegetables,159.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3990.93,03/02/2020 6:23:52
FD678,15.27,Low Sugar,0.108,Frozen Foods,159.79,OUT003,1999,Medium,Tier 1,Departmental Store,4306.47,03/02/2020 6:23:52
FD1360,13.48,Low Sugar,0.177,Baking Goods,159.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,3900.87,03/02/2020 6:23:52
FD8066,12.86,Low Sugar,0.036,Snack Foods,159.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3761.53,03/02/2020 6:23:52
DR8743,13.2,Low Sugar,0.138,Soft Drinks,159.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,3838.27,03/02/2020 6:23:52
FD831,11.53,Low Sugar,0.037,Fruits and Vegetables,159.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,3462.27,03/02/2020 6:23:52
FD673,14.7,Low Sugar,0.137,Dairy,159.86,OUT001,1987,High,Tier 2,Supermarket Type1,4177.6,03/02/2020 6:23:52
NC5051,13.9,No Sugar,0.079,Household,159.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3997.08,03/02/2020 6:23:52
NC5992,12.34,No Sugar,0.061,Household,159.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3645.03,03/02/2020 6:23:52
FD6340,13.8,Low Sugar,0.173,Dairy,159.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3974.78,03/02/2020 6:23:52
NC7483,13.84,No Sugar,0.044,Health and Hygiene,159.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3984.35,03/02/2020 6:23:52
NC6734,12.29,No Sugar,0.123,Household,159.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3633.8,03/02/2020 6:23:52
FD5103,11.48,Low Sugar,0.099,Frozen Foods,159.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3450.77,03/02/2020 6:23:52
NC615,11.89,No Sugar,0.072,Household,159.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3543.47,03/02/2020 6:23:52
FD3468,14.96,Low Sugar,0.034,Dairy,159.93,OUT003,1999,Medium,Tier 1,Departmental Store,4237.55,03/02/2020 6:23:52
FD8655,17.61,Low Sugar,0.11,Fruits and Vegetables,159.93,OUT003,1999,Medium,Tier 1,Departmental Store,4836.42,03/02/2020 6:23:52
FD6073,10.04,Low Sugar,0.038,Breakfast,159.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3126.22,03/02/2020 6:23:52
FD651,14.66,Low Sugar,0.036,Meat,159.94,OUT001,1987,High,Tier 2,Supermarket Type1,4171.93,03/02/2020 6:23:52
NC7380,11.19,No Sugar,0.038,Health and Hygiene,159.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3386.16,03/02/2020 6:23:52
NC7624,11.74,No Sugar,0.09,Household,159.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3512.22,03/02/2020 6:23:52
FD996,10.33,Regular,0.042,Fruits and Vegetables,159.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3192.8,03/02/2020 6:23:52
FD3639,12.58,reg,0.093,Starchy Foods,159.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3702.04,03/02/2020 6:23:52
FD7322,11.61,Low Sugar,0.173,Canned,159.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,3481.87,03/02/2020 6:23:52
FD540,13.41,Regular,0.029,Fruits and Vegetables,159.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2495.13,03/02/2020 6:23:52
NC1400,11.67,No Sugar,0.094,Others,160,OUT004,2009,Medium,Tier 2,Supermarket Type2,3495.67,03/02/2020 6:23:52
FD344,10.62,Low Sugar,0.082,Baking Goods,160.01,OUT003,1999,Medium,Tier 1,Departmental Store,5656.64,03/02/2020 6:23:52
FD1473,13,Regular,0.128,Fruits and Vegetables,160.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3797.5,03/02/2020 6:23:52
FD5277,15.04,Low Sugar,0.033,Dairy,160.02,OUT003,1999,Medium,Tier 1,Departmental Store,4258.72,03/02/2020 6:23:52
FD1054,14.11,Regular,0.044,Snack Foods,160.03,OUT001,1987,High,Tier 2,Supermarket Type1,4048.68,03/02/2020 6:23:52
FD5625,11.82,Low Sugar,0.189,Canned,160.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3531.68,03/02/2020 6:23:52
DR159,10.85,Low Sugar,0.094,Soft Drinks,160.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,2873.34,03/02/2020 6:23:52
DR8705,14.06,Regular,0.047,Soft Drinks,160.08,OUT001,1987,High,Tier 2,Supermarket Type1,4039.29,03/02/2020 6:23:52
FD6269,14.08,Low Sugar,0.142,Dairy,160.08,OUT001,1987,High,Tier 2,Supermarket Type1,4043.53,03/02/2020 6:23:52
FD3612,14.26,Low Sugar,0.115,Baking Goods,160.09,OUT001,1987,High,Tier 2,Supermarket Type1,4083.51,03/02/2020 6:23:52
FD1669,14.99,Low Sugar,0.042,Fruits and Vegetables,160.1,OUT003,1999,Medium,Tier 1,Departmental Store,4249.88,03/02/2020 6:23:52
FD7618,15.74,Low Sugar,0.036,Baking Goods,160.1,OUT003,1999,Medium,Tier 1,Departmental Store,4419.32,03/02/2020 6:23:52
FD5708,11.83,Low Sugar,0.052,Frozen Foods,160.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3535.8,03/02/2020 6:23:52
FD2518,16.36,Low Sugar,0.011,Canned,160.12,OUT001,1987,High,Tier 2,Supermarket Type1,4558.21,03/02/2020 6:23:52
FD4939,12.39,Low Sugar,0.026,Canned,160.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3661.32,03/02/2020 6:23:52
DR1139,9.82,Low Sugar,0.235,Soft Drinks,160.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3080.29,03/02/2020 6:23:52
NC8505,12.79,No Sugar,0.041,Health and Hygiene,160.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3753.22,03/02/2020 6:23:52
FD8204,15.3,Low Sugar,0.085,Baking Goods,160.14,OUT003,1999,Medium,Tier 1,Departmental Store,4320.81,03/02/2020 6:23:52
DR1091,11.07,Low Sugar,0.068,Soft Drinks,160.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3363.62,03/02/2020 6:23:52
FD2265,12.54,Low Sugar,0.043,Snack Foods,160.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3697.11,03/02/2020 6:23:52
FD5501,13.24,Regular,0.077,Meat,160.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3854.97,03/02/2020 6:23:52
NC1430,15.05,No Sugar,0.014,Household,160.15,OUT003,1999,Medium,Tier 1,Departmental Store,4264.2,03/02/2020 6:23:52
FD4049,16.34,Low Sugar,0.035,Baking Goods,160.16,OUT001,1987,High,Tier 2,Supermarket Type1,4556.14,03/02/2020 6:23:52
FD2301,17.53,Low Sugar,0.08,Dairy,160.16,OUT003,1999,Medium,Tier 1,Departmental Store,4824.27,03/02/2020 6:23:52
FD4166,16.72,Regular,0.128,Canned,160.17,OUT001,1987,High,Tier 2,Supermarket Type1,4642.35,03/02/2020 6:23:52
FD1451,16.12,Low Sugar,0.097,Dairy,160.18,OUT001,1987,High,Tier 2,Supermarket Type1,4505.81,03/02/2020 6:23:52
FD1250,13.1,Regular,0.128,Dairy,160.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,3822.63,03/02/2020 6:23:52
FD4965,14.5,Low Sugar,0.033,Baking Goods,160.2,OUT001,1987,High,Tier 2,Supermarket Type1,4139.95,03/02/2020 6:23:52
FD4083,13.43,Regular,0.044,Baking Goods,160.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,3899.39,03/02/2020 6:23:52
FD8540,13.94,Low Sugar,0.185,Fruits and Vegetables,160.21,OUT001,1987,High,Tier 2,Supermarket Type1,4012.84,03/02/2020 6:23:52
DR3108,14.36,reg,0.024,Hard Drinks,160.21,OUT001,1987,High,Tier 2,Supermarket Type1,4109.15,03/02/2020 6:23:52
FD5500,15.5,Regular,0.091,Fruits and Vegetables,160.21,OUT003,1999,Medium,Tier 1,Departmental Store,4366.65,03/02/2020 6:23:52
FD2856,11.11,Low Sugar,0.123,Fruits and Vegetables,160.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3375.53,03/02/2020 6:23:52
FD1652,11.84,Low Sugar,0.081,Canned,160.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3539.38,03/02/2020 6:23:52
FD601,13.53,Regular,0.11,Frozen Foods,160.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3920.91,03/02/2020 6:23:52
FD7095,13.81,Low Sugar,0.058,Snack Foods,160.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3985.2,03/02/2020 6:23:52
